date,open,high,low,close,volume,SMA_5,SMA_10,SMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_SIGNAL,MACD_HIST,BB_MA,BB_STD,BB_UPPER,BB_LOWER,TR,ATR_14,VOLUME_MA,VOLUME_RATIO,VNINDEX_close,VNINDEX_return,VNINDEX_volatility,VN30_close,VN30_return,VN30_volatility,future_return,label,period,symbol
2015-03-27,2599,2573,2543,2568,150742,2583.4,2586.3,2588.65,2586.1991505284323,2576.1390881348516,46.268656716417915,10.060062393580665,15.180524770212967,-5.120462376632302,2588.65,13.561846637188339,2615.773693274377,2561.5263067256233,56.0,65.35714285714286,215535.6,0.6993833037326548,551.42,-0.008522727272727293,0.005936596874132913,583.02,-0.0062723708880177975,0.006356224627660686,0.0,0,train,ACB
2015-03-30,2553,2581,2551,2568,187169,2580.4,2584.8,2587.1,2583.399281216366,2575.536192717455,41.621621621621614,7.863088498911111,13.717037515952597,-5.8539490170414865,2587.1,14.078352176305744,2615.2567043526115,2558.9432956473884,30.0,64.78571428571429,219852.15,0.8513403212113232,545.19,-0.01129810307932233,0.00618011778794973,576.6,-0.011011629103632736,0.006476762834516438,-0.005841121495327117,-1,train,ACB
2015-03-31,2568,2570,2539,2553,57640,2577.4,2581.8,2585.6,2578.7224687215407,2573.8668451087547,33.5135135135135,4.855623612786076,11.944754735319295,-7.089131122533219,2585.6,16.004604600587545,2617.609209201175,2553.590790798825,31.0,63.714285714285715,192537.6,0.299370097061561,551.13,0.010895284212843137,0.0062725892632990886,579.97,0.005844606312868539,0.006801378066087815,-0.01214257735996871,-1,train,ACB
2015-04-01,2553,2545,2500,2522,252663,2562.0,2575.7,2582.55,2569.995935072073,2570.0248565821803,30.8457711442786,-0.02892151010746602,9.550019486233944,-9.57894099634141,2582.55,21.421767090117875,2625.3935341802357,2539.7064658197646,53.0,61.92857142857143,184549.5,1.3690798403680313,538.91,-0.022172627147859947,0.007024974696212838,569.48,-0.018087142438402037,0.0058885330718082525,0.0059476605868358234,1,train,ACB
2015-04-02,2522,2580,2534,2537,159003,2549.6,2571.1,2581.0,2564.919637368677,2567.578570909426,38.5,-2.658933540749331,7.10822888083729,-9.76716242158662,2581.0,23.54614729911629,2628.0922945982325,2533.9077054017675,58.0,63.785714285714285,184542.05,0.8616085060288428,546.85,0.014733443432113136,0.008335967097272984,577.66,0.014363981175809393,0.00705502429447896,0.012219156484036153,1,train,ACB
2015-04-03,2537,2595,2549,2568,51215,2549.6,2566.5,2579.45,2565.3935393119573,2567.6097878790983,46.75324675324675,-2.216248567141065,5.243333391241619,-7.459581958382684,2579.45,23.318109068413357,2626.0862181368266,2532.813781863173,58.0,65.78571428571429,170999.15,0.29950441274123296,547.85,0.0018286550242296862,0.008446943127674293,577.66,0.014363981175809393,0.00705502429447896,0.0,0,train,ACB
2015-04-06,2568,2578,2563,2568,4952,2549.6,2565.0,2578.7,2565.794533263964,2567.6386924806466,46.75324675324675,-1.8441592166827832,3.8258348696567386,-5.669994086339521,2578.7,23.438834172554923,2625.5776683451095,2531.82233165489,15.0,65.78571428571429,163255.7,0.030332784705220092,542.97,-0.008907547686410555,0.008434087573915183,572.71,-0.008569054461101566,0.007094469221883736,-0.005841121495327117,-1,train,ACB
2015-04-07,2568,2562,2532,2553,46793,2549.6,2563.5,2576.4,2563.8261435310465,2566.5543448894878,43.90243902439024,-2.7282013584413107,2.515027624037129,-5.24322898247844,2576.4,23.59839423618541,2623.596788472371,2529.2032115276293,36.0,49.857142857142854,160760.45,0.2910728353895501,548.11,0.009466453026870658,0.008864362709926226,577.69,0.008695500340486495,0.007672341120784247,-0.0062671367019193625,-1,train,ACB
2015-04-08,2537,2545,2529,2537,60778,2552.6,2557.3,2572.55,2559.69904452627,2564.3651341569334,41.221374045801525,-4.666089630663464,1.0788041730970104,-5.744893803760474,2572.55,23.421706081957296,2619.393412163915,2525.7065878360854,24.0,39.642857142857146,135711.0,0.4478487373904842,547.72,-0.0007115360055462983,0.008877774142659552,575.94,-0.0030293063753916716,0.007670021025600816,-0.005912495072920798,-1,train,ACB
2015-04-09,2537,2531,2501,2522,153488,2549.6,2549.6,2568.7,2553.899191522228,2561.2269760712347,31.300813008130078,-7.327784549006537,-0.6025135713236991,-6.725270977682838,2568.7,25.11258858149214,2618.9251771629843,2518.4748228370154,36.0,38.785714285714285,140990.0,1.0886445847223207,550.52,0.005112101073541098,0.008954803648522204,578.35,0.0041844636594088325,0.007871904937009485,0.0059476605868358234,1,train,ACB
2015-04-10,2522,2555,2524,2537,26605,2543.4,2546.5,2566.4,2551.299315903424,2559.4323852511434,39.99999999999999,-8.133069347719356,-2.1086247266028306,-6.024444621116526,2566.4,25.830214865543354,2618.060429731087,2514.739570268913,33.0,38.642857142857146,134175.55,0.19828500796158469,554.03,0.006375790162028716,0.009207783999019729,583.34,0.008627993429584091,0.008254640335278972,0.0,0,train,ACB
2015-04-13,2553,2552,2536,2537,36940,2537.2,2543.4,2564.1,2549.099421149051,2557.770727084392,42.79069767441861,-8.671305935341024,-3.4211609683504696,-5.250144966990555,2564.1,26.317694667879255,2616.7353893357586,2511.4646106642413,16.0,37.57142857142857,118999.45,0.31042160278892045,559.54,0.0099453098207678,0.009501129532870712,589.77,0.011022731168786493,0.008806431515254513,0.0,0,train,ACB
2015-04-14,2522,2551,2521,2537,57719,2534.0,2541.8,2561.8,2547.2379717415047,2556.232154707771,33.15217391304347,-8.99418296626618,-4.535765367933612,-4.458417598332568,2561.8,26.58769006811309,2614.9753801362262,2508.624619863774,30.0,36.214285714285715,115956.0,0.49776639414950496,558.67,-0.0015548486256568017,0.009466432507944869,587.24,-0.004289807891211805,0.008620104468807383,-0.005912495072920798,-1,train,ACB
2015-04-15,2522,2533,2502,2522,42101,2531.0,2541.8,2558.75,2543.355206858196,2553.6964395442324,30.653266331658287,-10.341232686036165,-5.696858831554123,-4.644373854482041,2558.75,27.510524301957044,2613.771048603914,2503.728951396086,35.0,36.5,105093.45,0.4006053659861771,564.5,0.010435498594877135,0.009823307647309926,590.78,0.006028199713915994,0.008781448850284217,0.0,0,train,ACB
2015-04-16,2522,2544,2498,2522,82523,2531.0,2540.3,2555.7,2540.0697904184735,2551.3485551335484,36.30952380952381,-11.278764715074885,-6.813240008258276,-4.465524706816609,2555.7,28.056521898709786,2611.8130437974196,2499.58695620258,46.0,35.785714285714285,102765.95,0.8030188987694854,568.28,0.006696191319751854,0.009814546011163855,595.09,0.007295439926876535,0.008917588848876728,0.0059476605868358234,1,train,ACB
2015-04-17,2522,2554,2523,2537,36935,2531.0,2537.2,2551.85,2539.5975149694777,2550.28569919773,41.53005464480874,-10.68818422825234,-7.588228852257089,-3.0999553759952505,2551.85,24.720064299016727,2601.2901285980333,2502.4098714019665,32.0,35.92857142857143,98795.35,0.3738536277264061,568.32,7.038783698187778e-05,0.009783143962143264,599.12,0.006772084894721697,0.008830669781088762,-0.005912495072920798,-1,train,ACB
2015-04-20,2522,2543,2512,2522,44975,2528.0,2532.6,2548.8,2536.8902049741732,2548.1904622201205,41.53005464480874,-11.30025724594725,-8.330634530995122,-2.969622714952129,2548.8,24.43595280470644,2597.671905609413,2499.9280943905874,31.0,35.92857142857143,98172.55,0.45812194956736885,565.04,-0.005771396396396566,0.009710309318534574,595.82,-0.005508078515155446,0.008849606709884635,-0.011895321173671647,-1,train,ACB
2015-04-21,2522,2509,2479,2492,52353,2519.0,2526.5,2545.0,2529.9840195935312,2544.028205759371,41.75824175824176,-14.04418616583962,-9.473344857964022,-4.570841307875597,2545.0,27.06133384506105,2599.122667690122,2490.877332309878,43.0,35.214285714285715,89655.95,0.5839322432030446,562.24,-0.0049554013875122704,0.009679913089647862,593.67,-0.0036084723574235644,0.008638261317302361,0.012038523274478408,1,train,ACB
2015-04-22,2492,2541,2495,2522,105481,2519.0,2525.0,2541.15,2528.755708886834,2542.396486814232,46.19289340101523,-13.640777927398176,-10.306831471850854,-3.3339464555473217,2541.15,24.312169359140665,2589.7743387182813,2492.525661281719,49.0,34.57142857142857,88793.3,1.1879387296113557,562.51,0.0004802219692656706,0.009324839803837304,594.0,0.0005558643690939391,0.008489252238964956,0.0,0,train,ACB
2015-04-23,2522,2543,2497,2522,39006,2519.0,2525.0,2537.3,2527.71636905809,2540.885635939104,36.14457831325301,-13.169266881013755,-10.879318553683435,-2.28994832733032,2537.3,20.46074547183793,2578.221490943676,2496.378509056324,46.0,33.714285714285715,82454.05,0.47306348202423043,561.25,-0.0022399601784857115,0.009120714946303815,592.71,-0.002171717171717158,0.008383713995169021,-0.011895321173671647,-1,train,ACB
2015-04-24,2507,2517,2471,2492,30752,2510.0,2520.5,2533.5,2522.221543049153,2537.2644777213923,30.612244897959187,-15.042934672239426,-11.712041777394633,-3.3308928948447925,2533.5,21.490511982345698,2576.4810239646913,2490.5189760353087,51.0,36.285714285714285,76454.55,0.4022258976084484,565.77,0.008053452115812876,0.009010593437134744,596.1,0.005719491825681988,0.008338573362446878,0.03049759229534521,1,train,ACB
2015-04-27,2553,2589,2558,2568,172955,2519.2,2523.6,2533.5,2529.2643825800524,2539.5411830753633,52.91828793774319,-10.276800495310908,-11.424993520977889,1.1481930256669806,2533.5,21.490511982345698,2576.4810239646913,2490.5189760353087,97.0,40.642857142857146,75743.85,2.2834197099830544,562.4,-0.005956484083638247,0.008690241576778047,593.15,-0.004948834088240317,0.00828433175185892,-0.02375389408099693,-1,train,ACB
2015-05-04,2583,2545,2469,2507,16816,2522.2,2520.6,2531.2,2525.839092952352,2537.130725069781,45.033112582781456,-11.29163211742889,-11.39832124026809,0.10668912283919951,2531.2,21.753644582730704,2574.707289165461,2487.6927108345385,99.0,46.0,73702.65,0.22816004580568,545.08,-0.03079658605974389,0.011027175885058272,576.52,-0.028036752929275877,0.010220555572316966,0.01196649381731163,1,train,ACB
2015-05-05,2492,2586,2508,2537,48513,2525.2,2522.1,2531.95,2527.5561555750674,2537.1210417312786,52.36593059936908,-9.564886156211287,-11.031634223456729,1.466748067245442,2531.95,21.67820880151988,2575.30641760304,2488.59358239696,79.0,49.07142857142857,63495.15,0.7640426079787196,552.65,0.013887869670506925,0.010214001723416756,585.45,0.01548948865607458,0.010723850466777294,0.0,0,train,ACB
2015-05-06,2537,2581,2520,2537,144990,2528.2,2523.6,2531.95,2529.0090547173645,2537.11207567711,50.0,-8.103020959745663,-10.445911570714516,2.342890610968853,2531.95,21.67820880151988,2575.30641760304,2488.59358239696,61.0,51.07142857142857,62794.5,2.3089601796335666,549.3,-0.006061702705147942,0.009826667838550643,579.39,-0.010351012042019048,0.01014084268235631,0.0,0,train,ACB
2015-05-07,2522,2558,2512,2537,121436,2537.2,2523.6,2530.4,2530.2384309146933,2537.103773775102,50.0,-6.865342860408873,-9.729797828653389,2.864454968244516,2530.4,20.008945367935638,2570.4178907358714,2490.3821092641288,46.0,53.214285714285715,66305.55,1.8314605640101016,552.98,0.006699435645366902,0.009927177867973641,582.4,0.005195119004470117,0.009698304369527334,-0.005912495072920798,-1,train,ACB
2015-05-08,2553,2538,2508,2522,171291,2528.0,2523.6,2528.1,2528.9709800047403,2535.984975717687,47.63406940063091,-7.01399571294678,-9.186637405512068,2.1726416925652874,2528.1,18.00263138661399,2564.105262773228,2492.094737226772,30.0,53.214285714285715,74622.5,2.295433682870448,554.51,0.0027668270100182912,0.00968432904657634,582.91,0.0008756868131867268,0.009462929015272853,0.0059476605868358234,1,train,ACB
2015-05-11,2537,2563,2533,2537,134947,2534.0,2528.1,2527.3,2530.206213850165,2536.060162701562,52.36593059936908,-5.8539488513970355,-8.520099694689062,2.6661508432920265,2527.3,17.174338261983706,2561.6486765239674,2492.951323476033,41.0,53.642857142857146,79030.2,1.7075371187217039,551.67,-0.005121638924455829,0.009569479512575745,579.41,-0.0060043574479765605,0.009398351183730131,0.0,0,train,ACB
2015-05-12,2522,2554,2508,2537,59695,2534.0,2529.6,2527.3,2531.2514117193705,2536.129780279224,52.36593059936908,-4.878368559853698,-7.79175346772199,2.9133849078682923,2527.3,17.174338261983706,2561.6486765239674,2492.951323476033,46.0,53.642857142857146,78976.05,0.7558620619795494,544.41,-0.01316004132905535,0.010036800736716499,571.0,-0.014514765019588816,0.009940725429024447,-0.005912495072920798,-1,train,ACB
2015-05-13,2522,2550,2489,2522,327269,2531.0,2529.6,2527.3,2529.828117608698,2535.0831298881703,47.63406940063091,-5.255012279472339,-7.2844052300720605,2.0293929505997212,2527.3,17.174338261983706,2561.6486765239674,2492.951323476033,61.0,55.714285714285715,87665.1,3.7331731783799937,542.82,-0.002920592935471311,0.009971241414313626,569.28,-0.00301225919439585,0.009896833229769404,0.012291831879460702,1,train,ACB
2015-05-14,2507,2575,2514,2553,98453,2534.2,2535.7,2528.1,2533.3930225919753,2536.4103054520097,54.65465465465466,-3.0172828600343564,-6.43098075606452,3.413697896030164,2528.1,18.00263138661399,2564.105262773228,2492.094737226772,61.0,57.857142857142854,91257.5,1.078848313837219,543.69,0.0016027412401902197,0.00985046226703587,569.89,0.0010715289488476554,0.009661692810358209,0.0062671367019193625,1,train,ACB
2015-05-15,2585,2595,2547,2569,68959,2543.6,2535.8,2529.7,2538.871019116287,2538.8243569000088,62.06896551724138,0.046662216278036794,-5.135452161596009,5.182114377874046,2529.7,20.13141038801598,2569.9628207760315,2489.437179223968,48.0,58.214285714285715,92858.45,0.7426249307413596,537.44,-0.011495521344884074,0.009775027974550068,561.87,-0.01407289125971678,0.009631113400016612,-0.01245620864149477,-1,train,ACB
