date,open,high,low,close,volume,SMA_5,SMA_10,SMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_SIGNAL,MACD_HIST,BB_MA,BB_STD,BB_UPPER,BB_LOWER,TR,ATR_14,VOLUME_MA,VOLUME_RATIO,VNINDEX_close,VNINDEX_return,VNINDEX_volatility,VN30_close,VN30_return,VN30_volatility,future_return,label,period,symbol
2023-10-04,15124,15229,15089,15159,3180528,15257.6,15391.0,15612.05,15409.26062269629,15559.760363590338,29.227557411273494,-150.49974089404714,-97.41975886214537,-53.079982031901764,15612.05,276.74260794640065,16165.5352158928,15058.564784107199,140.0,213.0,6327426.85,0.5026574112034183,1128.67,0.0094535372506932,0.01366042381759618,1138.54,0.006764583646508449,0.013084177190215441,0.0,0,test,ACB
2023-10-05,15265,15405,15159,15159,3353149,15236.4,15334.8,15566.4,15370.758988435322,15530.074410731795,21.588280647648418,-159.31542229647312,-109.79889154901093,-49.516530747462184,15566.4,272.1420681620122,16110.684136324024,15022.115863675976,246.0,215.57142857142858,6002035.9,0.5586686010991704,1113.89,-0.013095058786004699,0.0137632421191352,1124.48,-0.01234914891000749,0.01318316818736239,0.009301405105877736,1,test,ACB
2023-10-06,15159,15370,15124,15300,2443603,15229.4,15299.7,15533.1,15359.872990214504,15513.0318617887,32.43451463790447,-153.15887157419638,-118.47088755404803,-34.68798402014835,15533.1,261.19923833273214,16055.498476665465,15010.701523334536,246.0,215.64285714285714,5847710.45,0.417873460201847,1128.54,0.013152106581439726,0.014355984456634158,1139.78,0.01360628912919748,0.013852755073830509,0.03209150326797383,1,test,ACB
2023-10-09,15229,15826,15229,15791,8982117,15313.6,15334.8,15538.35,15426.200222489195,15533.622094248798,54.15676959619952,-107.42187175960316,-116.26108439515907,8.83921263555591,15538.35,265.45477858577146,16069.259557171543,15007.440442828458,597.0,240.71428571428572,5769701.15,1.5567733521172062,1137.36,0.00781540751767773,0.01442277794051497,1150.37,0.0092912667356857,0.01395707201224811,0.013298714457602445,1,test,ACB
2023-10-10,15791,16037,15791,16001,6539860,15482.0,15397.9,15540.1,15514.630957490856,15568.242679859997,56.847400782560086,-53.61172236914172,-103.73121198995561,50.119489620813894,15540.1,268.5200962788448,16077.14019255769,15003.05980744231,246.0,243.21428571428572,5762394.8,1.1349205021495576,1143.69,0.005565520151930903,0.013709509107326304,1160.28,0.008614619644114585,0.013127998134204334,-0.004374726579588817,0,test,ACB
2023-10-11,16001,16001,15826,15931,2847661,15636.4,15447.0,15545.35,15578.687733261493,15595.11359246296,55.756578947368425,-16.425859201466665,-86.27014143225783,69.84428223079117,15545.35,275.3438567936856,16096.037713587371,14994.66228641263,175.0,245.71428571428572,5557631.4,0.512387525376368,1150.81,0.006225463193697545,0.013897475265718287,1167.29,0.006041645120143491,0.01329686170582502,0.0,0,test,ACB
2023-10-12,15931,16072,15791,15931,5637015,15790.8,15513.6,15554.1,15632.889620452032,15619.994067095333,57.98175598631699,12.895553356698656,-66.43700247446654,79.3325558311652,15554.1,285.0015512429091,16124.103102485818,14984.096897514182,281.0,245.71428571428572,5529694.1,1.0194081079457904,1151.61,0.0006951625376907522,0.013789255349148141,1165.49,-0.001542033256517139,0.013170051826285138,-0.002196974452325695,0,test,ACB
2023-10-13,15861,15931,15791,15896,4694272,15910.0,15569.7,15554.1,15673.368140382488,15640.438951014197,64.44866920152091,32.92918936829119,-46.563764105915,79.49295347420619,15554.1,285.0015512429091,16124.103102485818,14984.096897514182,140.0,238.14285714285714,5501750.35,0.853232462647092,1154.73,0.0027092505275223555,0.013785048163108974,1166.66,0.001003869617070885,0.013110008452767021,-0.0022018117765475465,0,test,ACB
2023-10-16,15826,15931,15721,15861,4222196,15924.0,15618.8,15559.35,15702.234580323644,15656.776806494627,65.91056383668179,45.45777382901724,-28.15945651892855,73.61723034794579,15559.35,289.84247536662826,16139.034950733258,14979.665049266743,210.0,233.14285714285714,5494514.15,0.7684384614788916,1141.42,-0.011526504031245333,0.013744962303612928,1153.21,-0.01152863730649889,0.013085920956066628,-0.006620011348590915,-1,test,ACB
2023-10-17,15861,15896,15756,15756,3659834,15875.0,15678.5,15564.6,15710.506183350775,15664.12667268021,60.01267427122941,46.37951067056565,-13.251663081029713,59.63117375159536,15564.6,292.52843316653093,16149.656866333062,14979.543133666939,140.0,230.64285714285714,5273337.0,0.694026192522875,1121.65,-0.017320530567188186,0.014097519744713948,1141.03,-0.010561823085127653,0.01315180244148813,-0.017834475755267865,-1,test,ACB
2023-10-18,15756,15756,15475,15475,6211436,15783.8,15710.1,15550.55,15674.27446283527,15650.117289518712,56.235154394299286,24.15717331655833,-5.769895801512106,29.927069118070435,15550.55,289.58508885049383,16129.720177700987,14971.379822299012,281.0,235.64285714285714,5318921.95,1.1677998019880702,1103.4,-0.016270672669727593,0.013846437237101496,1125.56,-0.013557925733766907,0.013073813717859,-0.011308562197092087,-1,test,ACB
2023-10-19,15475,15545,15300,15300,6211641,15657.6,15724.2,15529.5,15616.693776245229,15624.18267548029,49.021799888205706,-7.488899235060671,-6.113696488221819,-1.375202746838852,15529.5,291.8354799690349,16113.17095993807,14945.82904006193,245.0,238.14285714285714,5357998.25,1.1593212073184234,1087.85,-0.014092804060177766,0.013934052924681436,1104.89,-0.018364192046625538,0.013326595141426862,0.004575163398692794,0,test,ACB
