date,open,high,low,close,volume
2016-06-07,10632,10916,10575,10859,365940
2016-06-08,10916,10916,10689,10745,283670
2016-06-09,10632,10689,10404,10518,304660
2016-06-10,10575,10689,10461,10689,125150
2016-06-13,10689,10689,10575,10689,123360
2016-06-14,10689,11371,10575,11371,313590
2016-06-15,11485,11485,11257,11314,164120
2016-06-16,11371,11712,11314,11598,118040
2016-06-17,11485,11712,11143,11371,154070
2016-06-20,11826,12167,11826,12167,288080
2016-06-21,12508,12508,12053,12280,264300
2016-06-22,12280,12394,12053,12280,99510
2016-06-23,12167,13076,12167,13076,448580
2016-06-24,13076,13986,12167,13872,877910
2016-06-27,13645,13872,13076,13872,201010
2016-06-28,13531,13759,13418,13531,135670
2016-06-29,13418,14214,13418,14214,299110
2016-06-30,14214,14441,13986,13986,136970
2016-07-01,13986,14214,13872,13986,254340
2016-07-04,14214,14214,13872,14100,204000
2016-07-05,14214,14214,13986,13986,170630
2016-07-06,13872,13986,13645,13986,189000
2016-07-07,14214,14896,13986,14896,452050
2016-07-08,14896,15123,14668,14782,121180
2016-07-11,14668,15464,14668,15009,222850
2016-07-12,15009,15351,14668,15351,183060
2016-07-13,15692,16033,15464,15919,207820
2016-07-14,15919,16374,15805,15919,233920
2016-07-15,15919,16033,15123,15578,278440
2016-07-18,15692,15919,15578,15805,224360
2016-07-19,15919,15919,15464,15919,255690
2016-07-20,15805,15805,15123,15123,280260
2016-07-21,15123,15351,14441,14668,266080
2016-07-22,14555,15351,14100,15351,384670
2016-07-25,15351,15351,14782,15123,67230
2016-07-26,15123,15123,14782,14782,56150
2016-07-27,14782,14896,14668,14782,57150
2016-07-28,14782,15351,14668,15123,120870
2016-07-29,15123,15464,15123,15237,102870
2016-08-01,15237,15351,14782,14782,202820
2016-08-02,14668,14668,14100,14100,160680
2016-08-03,13872,14214,13872,14100,175840
2016-08-04,14668,14782,14441,14668,149850
2016-08-05,14668,15123,14668,15009,156700
2016-08-08,15237,15237,15009,15009,81890
2016-08-09,15009,15237,14896,14896,99040
2016-08-10,14896,15237,14782,15009,154070
2016-08-11,15009,15805,14896,15805,366120
2016-08-12,16260,16260,15578,15578,128800
2016-08-15,15578,16260,15464,16033,293800
2016-08-16,16147,17056,16147,16488,423840
2016-08-17,16943,17625,16715,17511,298740
2016-08-18,17397,17397,17056,17170,173180
2016-08-19,17056,17852,16715,17284,312270
2016-08-22,17284,17625,17056,17170,222720
2016-08-23,17056,17397,16829,17397,208990
2016-08-24,17397,17852,16601,16601,1015770
2016-08-25,16488,16601,16033,16147,480970
2016-08-26,16147,16601,16147,16260,319450
2016-08-29,16260,16488,15578,15578,474240
2016-08-30,15692,16374,15692,16374,240460
2016-08-31,16715,16715,16147,16374,267210
2016-09-01,16488,16488,16147,16260,217600
2016-09-05,16374,16488,16147,16488,150500
2016-09-06,16488,16715,16374,16601,135710
2016-09-07,16488,16601,15919,16374,148920
2016-09-08,16488,16488,16260,16374,144480
2016-09-09,16374,16374,15692,15919,377010
2016-09-12,15919,15919,15260,15351,246870
2016-09-13,15351,15805,15351,15749,93000
2016-09-14,15794,15794,15442,15442,73620
2016-09-15,15419,15419,15055,15055,172940
2016-09-16,15237,15419,15123,15248,151300
2016-09-19,15248,15260,14782,14896,264460
2016-09-20,14896,15237,14896,15180,106800
2016-09-21,15123,15521,15123,15351,130260
2016-09-22,15351,15783,15351,15680,127670
2016-09-23,15692,15805,15419,15578,155140
2016-09-26,15578,15578,15305,15351,160460
2016-09-27,15339,15476,15294,15453,116840
2016-09-28,15453,15692,15351,15635,143310
2016-09-29,15635,16033,15578,15760,231710
2016-09-30,15908,15953,15771,15828,96750
2016-10-03,15999,15999,15760,15794,146180
2016-10-04,15794,15794,15453,15464,193350
2016-10-05,15680,15680,15351,15351,119470
2016-10-06,15339,15692,15328,15442,105360
2016-10-07,15442,15555,15248,15294,105310
2016-10-10,15248,15396,15248,15260,71260
2016-10-11,15396,15396,15123,15396,114380
2016-10-12,15373,15794,15373,15692,123500
2016-10-13,15692,16783,15692,16783,739640
2016-10-14,16874,17284,16783,16829,145960
2016-10-17,16601,16692,16272,16294,210270
2016-10-18,16147,17272,16147,17056,268420
2016-10-19,17261,17386,17068,17090,103920
2016-10-20,17090,17113,16829,17056,143530
2016-10-21,17170,17625,16965,17170,172440
2016-10-24,17272,17272,16545,16545,229130
2016-10-25,16556,16590,16260,16374,159550
2016-10-26,16294,16658,16294,16374,203050
2016-10-27,16476,16658,16476,16658,137950
2016-10-28,16658,16886,16658,16886,118150
2016-10-31,16886,16886,16488,16488,118380
2016-11-01,16260,16738,16260,16715,105610
2016-11-02,16715,16977,16601,16692,104410
2016-11-03,16601,17397,16601,17397,627210
2016-11-04,17397,17682,17170,17227,338550
2016-11-07,17284,17500,17238,17341,34680
2016-11-08,17454,17852,17397,17534,136330
2016-11-09,17318,17625,16715,17625,319730
2016-11-10,18080,18307,17795,17909,233850
2016-11-11,17909,18193,17738,17989,105990
2016-11-14,17852,18296,17852,17852,198830
2016-11-15,17909,17966,17579,17648,162860
2016-11-16,17636,17659,17386,17397,160290
2016-11-17,17511,17932,17397,17682,150580
2016-11-18,17522,17909,17522,17738,69310
2016-11-21,17784,17955,17738,17795,47690
2016-11-22,17750,18694,17750,18694,273000
2016-11-23,18648,18762,18193,18421,241160
2016-11-24,18421,18648,18421,18432,68530
2016-11-25,18443,18648,18193,18534,107770
2016-11-28,18478,18819,18478,18478,286650
2016-11-29,18648,18648,18478,18534,112320
2016-11-30,18534,18762,18421,18762,196420
2016-12-01,18762,19046,18762,18819,249290
2016-12-02,18955,18955,18762,18762,167130
2016-12-05,18648,18648,17852,17852,249980
2016-12-06,17852,18182,17454,17511,298940
2016-12-07,17454,17613,17068,17534,180290
2016-12-08,17841,17841,17454,17625,97210
2016-12-09,17625,17738,17511,17625,81800
2016-12-12,17682,17682,17352,17352,84390
2016-12-13,17306,17454,17181,17352,84180
2016-12-14,17284,17625,17284,17625,71500
2016-12-15,17716,17716,17488,17488,110950
2016-12-16,17397,17545,17341,17443,52320
2016-12-19,17738,18023,16829,17170,1394910
2016-12-20,17056,17579,16954,17579,292650
2016-12-21,17579,17727,17511,17704,156770
2016-12-22,17625,17704,17466,17625,249980
2016-12-23,17636,17716,17568,17602,198200
2016-12-26,17625,18068,17625,18068,280350
2016-12-27,18068,18307,17977,18136,252970
2016-12-28,18136,18136,17977,18102,141150
2016-12-29,18080,18193,17909,18080,319690
2016-12-30,17841,17966,17682,17738,739330
2017-01-03,17738,17852,17625,17818,127640
2017-01-04,17818,17943,17750,17886,75090
2017-01-05,17886,17943,17852,17943,116930
2017-01-06,17932,18068,17852,17943,210050
2017-01-09,17966,17966,17795,17818,126740
2017-01-10,17761,18011,17636,17875,180070
2017-01-11,17909,18193,17909,18193,348450
2017-01-12,18193,18466,18193,18193,205680
2017-01-13,18193,18227,18091,18136,84390
2017-01-16,18080,18193,18023,18023,83590
2017-01-17,17966,18023,17909,17966,106820
2017-01-18,17977,18034,17966,17966,82110
2017-01-19,18080,18080,17909,17909,37760
2017-01-20,17864,18193,17864,18136,74860
2017-01-23,18182,18182,17909,18000,62600
2017-01-24,18000,18080,17966,18080,120870
2017-01-25,18080,18193,18023,18193,82160
2017-02-02,18307,19217,18205,19217,422570
2017-02-03,19217,19433,19001,19103,122970
2017-02-06,19103,19433,18944,19387,249400
2017-02-07,19330,19433,19274,19376,200400
2017-02-08,19330,19376,18989,19194,204010
2017-02-09,19194,19205,18796,18989,249940
2017-02-10,18989,19274,18989,19137,131350
2017-02-13,19217,19774,19217,19694,399340
2017-02-14,19762,19774,19558,19558,113620
2017-02-15,19558,19762,19444,19672,112270
2017-02-16,19637,20240,19637,19672,224120
2017-02-17,19672,19956,19410,19558,438000
2017-02-20,19558,19558,19103,19103,213330
2017-02-21,19103,19330,19103,19160,114080
2017-02-22,19217,19274,18819,18887,203790
2017-02-23,18887,18989,18591,18796,242260
2017-02-24,18546,18876,18421,18876,189820
2017-02-27,19262,19672,19103,19171,338060
2017-02-28,19103,19217,19001,19001,115880
2017-03-01,18989,18989,18864,18932,104490
2017-03-02,18887,19217,18876,18989,100290
2017-03-03,18989,19012,18876,18910,106870
2017-03-06,18989,19046,18876,18910,95580
2017-03-07,18910,19137,18762,19092,116510
2017-03-08,19205,19603,19103,19308,278100
2017-03-09,19308,19330,19183,19217,41170
2017-03-10,19217,19308,19171,19217,54480
2017-03-13,19387,19535,19274,19308,223660
2017-03-14,19330,19558,19330,19558,242660
2017-03-15,19785,19888,19626,19785,357810
2017-03-16,20070,20092,19387,19444,349140
2017-03-17,19444,19603,19217,19524,236840
2017-03-20,19672,19672,19455,19535,91340
2017-03-21,19512,19649,19512,19603,141970
2017-03-22,19524,19558,19217,19239,254390
2017-03-23,19239,19319,19080,19160,175150
2017-03-24,19274,19308,19160,19183,105010
2017-03-27,19183,19330,18853,18876,356790
