date,open,low,high,close,volume
2015-04-09 00:00:00,575.5,575.36,581.25,578.35,22954440
2015-04-10 00:00:00,579.53,579.53,586.9,583.34,32635700
2015-04-13 00:00:00,586.09,585.86,589.77,589.77,26926070
2015-04-14 00:00:00,589.11,587.24,592.03,587.24,20014490
2015-04-15 00:00:00,588.32,587.21,592.45,590.78,31429170
2015-04-16 00:00:00,539.91,592.84,597.01,595.09,37405150
2015-04-17 00:00:00,595.43,595.43,602.83,599.12,45870480
2015-04-20 00:00:00,599.66,593.96,599.89,595.82,21455030
2015-04-21 00:00:00,595.1,593.67,598.24,593.67,31596060
2015-04-22 00:00:00,594.89,593.99,597.4,594.0,26166660
2015-04-23 00:00:00,594.13,589.61,596.85,592.71,27232170
2015-04-24 00:00:00,594.3,593.03,596.93,596.1,19366650
2015-04-27 00:00:00,599.99,593.15,600.36,593.15,16769490
2015-05-04 00:00:00,589.54,575.16,593.95,576.52,44368030
2015-05-05 00:00:00,576.34,571.07,585.45,585.45,37348980
2015-05-06 00:00:00,585.64,578.89,585.64,579.39,24916970
2015-05-07 00:00:00,578.84,577.62,584.45,582.4,19649740
2015-05-08 00:00:00,581.87,581.35,586.21,582.91,26934510
2015-05-11 00:00:00,582.99,579.41,585.88,579.41,51360780
2015-05-12 00:00:00,580.11,570.11,580.27,571.0,30321370
2015-05-13 00:00:00,572.33,565.11,573.24,569.28,36536130
2015-05-14 00:00:00,568.77,567.28,570.66,569.89,23843460
2015-05-15 00:00:00,569.39,561.87,570.58,561.87,27114960
2015-05-18 00:00:00,559.99,552.87,560.96,552.9,47279980
2015-05-19 00:00:00,552.46,552.46,556.92,556.44,30454020
2015-05-20 00:00:00,556.99,556.99,572.34,572.34,56795640
2015-05-21 00:00:00,574.5,570.49,578.64,578.64,50168210
2015-05-22 00:00:00,577.86,574.6,586.58,586.58,45580550
2015-05-25 00:00:00,585.08,582.45,589.18,588.36,44375780
2015-05-26 00:00:00,588.5,587.77,594.3,591.13,55049100
2015-05-27 00:00:00,589.31,587.96,592.28,589.82,45576240
2015-05-28 00:00:00,589.06,588.19,599.22,594.27,65730500
2015-05-29 00:00:00,594.34,588.15,597.08,589.32,59340350
2015-06-01 00:00:00,590.44,590.13,597.2,593.61,49287110
2015-06-02 00:00:00,593.34,588.63,596.96,588.63,51861840
2015-06-03 00:00:00,587.59,585.42,591.82,585.6,66721950
2015-06-04 00:00:00,586.82,586.18,590.42,587.48,37307960
2015-06-05 00:00:00,589.16,585.86,593.95,592.22,63414230
2015-06-08 00:00:00,592.22,592.22,599.19,594.51,86060730
2015-06-09 00:00:00,593.56,591.9,599.44,593.36,60362820
2015-06-10 00:00:00,593.6,590.69,597.3,595.06,55791150
2015-06-11 00:00:00,598.47,597.27,602.96,601.4,79228760
2015-06-12 00:00:00,602.3,600.03,604.63,604.29,65167070
2015-06-15 00:00:00,605.47,601.88,606.8,604.53,75545260
2015-06-16 00:00:00,605.8,600.92,607.6,600.92,76575060
2015-06-17 00:00:00,599.52,595.35,603.62,598.25,54835100
2015-06-18 00:00:00,598.58,598.58,602.55,600.45,42399760
2015-06-19 00:00:00,603.43,601.09,606.82,603.26,124377490
2015-06-22 00:00:00,608.0,607.64,615.19,615.1,91262230
2015-06-23 00:00:00,614.86,612.7,617.35,614.42,52725810
2015-06-24 00:00:00,612.66,610.11,615.34,610.73,57373900
2015-06-25 00:00:00,610.49,606.18,611.4,609.49,45885560
2015-06-26 00:00:00,606.76,606.76,617.82,608.92,73954670
2015-06-29 00:00:00,608.75,608.75,620.22,620.22,52259200
2015-06-30 00:00:00,608.75,608.75,620.22,620.22,65958110
2015-07-01 00:00:00,624.36,617.57,624.97,622.91,45219630
2015-07-02 00:00:00,622.57,621.79,633.28,633.28,47992190
2015-07-03 00:00:00,635.89,635.34,639.87,639.87,66982000
2015-07-06 00:00:00,643.19,642.35,649.54,649.54,66835520
2015-07-07 00:00:00,647.83,644.74,656.46,653.27,68618260
2015-07-08 00:00:00,652.98,640.61,655.9,645.67,88584190
2015-07-09 00:00:00,638.89,635.73,648.91,646.58,50984080
2015-07-10 00:00:00,651.0,647.2,652.29,648.73,74168700
2015-07-13 00:00:00,652.37,648.22,655.45,652.28,53613240
2015-07-14 00:00:00,653.67,648.89,658.51,658.28,59942260
2015-07-15 00:00:00,658.81,651.45,661.97,651.45,48799450
2015-07-16 00:00:00,647.99,644.13,652.55,649.06,47413920
2015-07-17 00:00:00,649.24,648.66,653.18,651.03,39670950
2015-07-20 00:00:00,646.69,639.9,646.81,644.19,37224400
2015-07-21 00:00:00,643.83,636.91,647.03,641.45,36948050
2015-07-22 00:00:00,640.42,639.66,655.11,655.06,43578930
2015-07-23 00:00:00,656.53,655.17,662.05,655.74,47321290
2015-07-24 00:00:00,657.47,653.95,661.15,657.97,43925530
2015-07-27 00:00:00,658.63,658.16,667.17,665.66,56837830
2015-07-28 00:00:00,666.01,659.6,668.8,659.6,71458010
2015-07-29 00:00:00,659.53,651.21,662.57,651.21,54242840
2015-07-30 00:00:00,651.35,648.12,652.74,651.7,39566670
2015-07-31 00:00:00,653.03,647.36,654.56,647.36,39552960
2015-08-03 00:00:00,642.46,632.93,642.61,636.92,60167110
2015-08-04 00:00:00,637.2,631.27,638.14,631.27,32761750
2015-08-05 00:00:00,632.89,631.27,639.33,639.33,33712110
2015-08-06 00:00:00,639.96,632.97,640.52,633.53,40264030
2015-08-07 00:00:00,635.0,631.97,638.75,638.4,29630250
2015-08-10 00:00:00,637.58,637.58,649.99,649.99,34570430
2015-08-11 00:00:00,646.63,642.28,648.87,643.42,45008060
2015-08-12 00:00:00,639.7,630.99,641.12,632.9,45375650
2015-08-13 00:00:00,632.1,619.1,632.9,622.83,53404820
2015-08-14 00:00:00,621.34,615.55,625.84,618.94,39349050
2015-08-17 00:00:00,618.99,604.67,621.01,607.44,51755300
2015-08-18 00:00:00,605.42,604.7,611.8,611.8,41587200
2015-08-19 00:00:00,610.0,600.69,611.8,608.91,42680700
2015-08-20 00:00:00,608.91,597.46,609.72,598.22,48141860
2015-08-21 00:00:00,589.51,572.16,598.22,587.83,91074940
2015-08-24 00:00:00,580.86,552.23,587.83,558.92,84593460
2015-08-25 00:00:00,544.1,544.1,567.56,561.0,72789500
2015-08-26 00:00:00,561.17,561.0,577.15,574.88,61454730
2015-08-27 00:00:00,579.74,574.88,583.7,581.51,53832450
2015-08-28 00:00:00,585.35,581.51,597.81,597.81,71452660
2015-08-31 00:00:00,596.58,586.23,597.81,586.23,40143500
2015-09-01 00:00:00,586.53,583.02,591.08,583.61,30988450
2015-09-03 00:00:00,581.3,572.64,583.61,575.58,35154310
2015-09-04 00:00:00,576.94,575.88,579.89,578.78,23083890
2015-09-07 00:00:00,577.17,573.25,580.47,574.09,23193140
2015-09-08 00:00:00,572.91,572.85,583.78,583.35,40648040
2015-09-09 00:00:00,585.24,583.35,589.74,587.69,28698200
2015-09-10 00:00:00,583.91,582.79,591.1,588.54,23681500
2015-09-11 00:00:00,588.89,582.8,590.04,583.27,34013830
2015-09-14 00:00:00,583.07,574.96,585.77,576.0,26979260
2015-09-15 00:00:00,576.0,570.59,576.0,571.53,24742610
2015-09-16 00:00:00,572.47,571.53,577.24,576.78,23776190
2015-09-17 00:00:00,577.52,576.68,580.29,576.68,20035930
2015-09-18 00:00:00,578.78,576.68,586.19,582.73,59602420
2015-09-21 00:00:00,583.37,582.73,590.46,590.46,29558830
2015-09-22 00:00:00,591.81,589.01,593.93,592.78,34390930
2015-09-23 00:00:00,590.58,588.24,593.13,591.23,27630830
2015-09-24 00:00:00,591.39,589.42,593.67,589.42,28408020
2015-09-25 00:00:00,588.91,584.87,591.12,588.11,22919460
2015-09-28 00:00:00,588.69,582.42,589.64,582.42,26545720
2015-09-29 00:00:00,577.85,575.06,582.42,578.98,31614680
2015-09-30 00:00:00,580.39,578.98,583.9,580.32,22545860
2015-10-01 00:00:00,581.67,580.32,584.43,582.33,18424500
2015-10-02 00:00:00,582.47,580.74,584.06,580.74,18067740
2015-10-05 00:00:00,582.94,582.16,588.73,588.73,28032290
2015-10-06 00:00:00,596.87,588.73,599.92,599.92,70115480
2015-10-07 00:00:00,602.12,598.36,605.22,598.42,57896950
2015-10-08 00:00:00,598.61,597.73,606.08,604.91,65838150
2015-10-09 00:00:00,609.08,604.91,611.15,605.6,72464900
2015-10-12 00:00:00,605.87,605.29,612.48,609.55,52125230
2015-10-13 00:00:00,608.06,605.38,609.55,607.03,42042750
2015-10-14 00:00:00,610.78,607.03,612.59,607.57,42329930
2015-10-15 00:00:00,609.72,606.71,610.87,607.95,40378040
2015-10-16 00:00:00,607.95,607.95,616.35,609.73,51910700
2015-10-19 00:00:00,610.96,608.01,615.13,611.37,36535260
2015-10-20 00:00:00,611.81,603.94,612.26,605.56,52250290
2015-10-21 00:00:00,605.86,603.98,609.32,604.34,38509270
2015-10-22 00:00:00,604.34,603.84,611.06,609.78,33713350
2015-10-23 00:00:00,613.49,609.78,617.16,616.07,35320820
2015-10-26 00:00:00,619.09,612.21,622.09,612.21,34430620
2015-10-27 00:00:00,611.09,608.89,614.47,611.57,31830730
2015-10-28 00:00:00,612.25,609.51,615.05,609.68,41739410
2015-10-29 00:00:00,610.56,609.68,618.01,618.01,37804070
2015-10-30 00:00:00,618.41,615.66,620.37,619.21,29036220
2015-11-02 00:00:00,619.89,613.19,621.94,613.19,36686750
2015-11-03 00:00:00,613.48,611.3,623.85,623.85,38916890
2015-11-04 00:00:00,626.75,621.35,630.6,621.35,33332060
2015-11-05 00:00:00,619.95,619.93,627.17,625.71,26412580
2015-11-06 00:00:00,626.15,620.02,630.36,622.67,39322100
2015-11-09 00:00:00,623.5,619.21,623.5,619.44,49863110
2015-11-10 00:00:00,619.26,614.1,619.95,614.56,47026190
2015-11-11 00:00:00,613.81,612.71,619.59,612.71,28925030
2015-11-12 00:00:00,612.12,603.06,614.39,614.39,56061430
2015-11-13 00:00:00,613.13,613.13,622.34,622.34,52419910
2015-11-16 00:00:00,620.95,615.42,622.51,619.14,47081400
2015-11-17 00:00:00,618.62,614.13,620.89,614.39,73073450
2015-11-18 00:00:00,613.24,611.21,617.19,612.25,39565100
2015-11-19 00:00:00,613.73,609.05,615.12,609.05,40369120
2015-11-20 00:00:00,608.86,608.12,614.03,611.16,47776760
2015-11-23 00:00:00,611.14,606.93,615.96,606.93,46137270
2015-11-24 00:00:00,607.48,597.01,607.48,600.21,55366490
2015-11-25 00:00:00,599.38,593.58,603.72,602.67,61037170
2015-11-26 00:00:00,601.97,598.04,603.46,598.04,45527610
2015-11-27 00:00:00,596.93,590.59,599.63,590.59,54288420
2015-11-30 00:00:00,589.57,580.53,590.59,581.94,49379670
2015-12-01 00:00:00,582.74,579.06,586.14,579.06,42933710
2015-12-02 00:00:00,579.54,579.06,586.15,583.94,44202500
2015-12-03 00:00:00,583.57,583.5,587.27,585.23,25746300
2015-12-04 00:00:00,585.13,578.88,585.23,582.96,27429250
2015-12-07 00:00:00,582.96,574.73,582.96,575.34,27917870
2015-12-08 00:00:00,574.21,568.51,584.85,584.85,41143140
2015-12-09 00:00:00,584.48,574.54,587.62,574.54,35867640
2015-12-10 00:00:00,575.37,572.5,578.1,572.5,32690530
2015-12-11 00:00:00,572.39,571.7,580.73,578.01,30392220
2015-12-14 00:00:00,581.57,577.68,582.93,579.42,43757940
2015-12-15 00:00:00,580.59,579.42,584.57,582.28,29463800
2015-12-16 00:00:00,584.14,582.28,588.21,583.97,24526680
2015-12-17 00:00:00,583.97,583.97,590.01,586.47,27881260
2015-12-18 00:00:00,585.89,578.85,587.76,578.85,111582970
2015-12-21 00:00:00,581.36,576.12,581.92,577.73,41093490
2015-12-22 00:00:00,578.18,575.71,580.64,576.8,24201750
2015-12-23 00:00:00,575.43,572.22,578.36,575.46,24882050
2015-12-24 00:00:00,575.86,575.11,578.1,576.71,18795960
2015-12-25 00:00:00,577.98,576.71,581.69,579.32,26897650
2015-12-28 00:00:00,583.14,579.32,586.52,583.16,33542880
2015-12-29 00:00:00,582.71,579.18,589.43,589.43,38916640
2015-12-30 00:00:00,589.93,587.81,594.8,594.8,28701100
2015-12-31 00:00:00,594.21,590.37,595.57,595.57,30782620
2016-01-04 00:00:00,595.57,587.94,595.57,589.91,34556430
2016-01-05 00:00:00,586.93,583.06,589.91,583.62,38365210
2016-01-06 00:00:00,582.81,582.81,589.97,589.97,34673330
2016-01-07 00:00:00,589.12,577.19,589.97,582.3,53139350
2016-01-08 00:00:00,578.97,571.96,582.3,575.96,49590710
2016-01-11 00:00:00,574.95,573.02,579.24,573.72,41346790
2016-01-12 00:00:00,574.23,573.72,582.39,582.39,37782740
2016-01-13 00:00:00,583.37,577.29,584.03,578.63,58499270
2016-01-14 00:00:00,571.02,565.79,578.63,569.17,64773170
2016-01-15 00:00:00,570.33,555.76,572.27,555.76,58789460
2016-01-18 00:00:00,543.44,531.92,555.76,541.18,71910580
2016-01-19 00:00:00,541.43,541.18,550.29,550.29,46672170
2016-01-20 00:00:00,546.69,543.59,551.88,544.24,54081350
2016-01-21 00:00:00,544.24,537.88,548.09,538.53,62930690
2016-01-22 00:00:00,538.53,531.53,542.4,539.37,72569000
2016-01-25 00:00:00,546.87,546.87,562.22,562.19,61950410
2016-01-26 00:00:00,553.09,549.32,562.19,554.52,58752560
2016-01-27 00:00:00,558.65,554.52,561.94,558.98,47279780
2016-01-28 00:00:00,558.65,555.73,562.45,556.86,43940300
2016-01-29 00:00:00,557.31,554.63,562.79,561.61,40298590
2016-02-01 00:00:00,562.4,557.98,565.79,557.98,33491390
2016-02-02 00:00:00,555.13,553.76,559.8,555.09,26468430
2016-02-03 00:00:00,552.09,549.01,556.53,556.53,32011090
2016-02-04 00:00:00,560.0,556.53,562.88,561.22,24669190
2016-02-05 00:00:00,560.01,560.01,565.97,563.97,23062660
2016-02-15 00:00:00,558.64,554.24,563.97,559.19,26536240
2016-02-16 00:00:00,560.98,559.19,564.21,562.32,41862840
2016-02-17 00:00:00,565.69,561.1,567.31,561.1,48801190
2016-02-18 00:00:00,564.27,561.1,569.38,566.85,43464450
2016-02-19 00:00:00,566.68,565.25,568.97,567.51,72049750
2016-02-22 00:00:00,567.87,567.51,576.63,574.37,72129470
2016-02-23 00:00:00,579.62,573.47,580.05,573.78,68991590
2016-02-24 00:00:00,571.54,570.14,581.76,578.87,61697110
2016-02-25 00:00:00,580.63,573.02,583.87,573.02,51914780
2016-02-26 00:00:00,574.12,572.17,577.73,577.71,33428440
2016-02-29 00:00:00,576.98,570.66,577.74,570.66,43529240
2016-03-01 00:00:00,570.88,570.66,576.3,572.99,44836030
2016-03-02 00:00:00,575.95,572.99,579.61,579.17,47270440
2016-03-03 00:00:00,582.26,578.55,582.43,579.11,46474860
2016-03-04 00:00:00,579.08,577.53,583.73,580.94,40485760
2016-03-07 00:00:00,582.6,580.94,587.91,582.6,52733420
2016-03-08 00:00:00,583.29,582.08,585.67,582.54,50591240
2016-03-09 00:00:00,582.45,580.52,585.48,581.25,36201600
2016-03-10 00:00:00,582.95,580.19,583.79,583.77,37819630
2016-03-11 00:00:00,583.93,582.54,588.46,583.89,48007980
2016-03-14 00:00:00,586.63,583.89,587.93,587.09,44201420
2016-03-15 00:00:00,587.09,581.72,588.05,583.02,46022420
2016-03-16 00:00:00,582.95,581.4,585.31,583.79,50974370
2016-03-17 00:00:00,588.62,583.79,590.98,586.47,56256610
2016-03-18 00:00:00,587.13,581.95,587.92,581.95,77604400
2016-03-21 00:00:00,582.85,579.95,587.78,579.95,52165610
2016-03-22 00:00:00,579.95,575.68,580.67,577.97,37385320
2016-03-23 00:00:00,577.77,577.25,581.74,580.6,46641550
2016-03-24 00:00:00,579.84,577.31,584.36,577.31,44064790
2016-03-25 00:00:00,576.64,571.71,579.84,578.24,45475190
2016-03-28 00:00:00,578.45,577.46,582.82,582.37,33121830
2016-03-29 00:00:00,582.87,575.16,583.29,575.16,42581490
2016-03-30 00:00:00,573.58,572.16,579.97,577.11,37937340
2016-04-01 00:00:00,570.7,566.81,572.17,568.27,39572770
2016-04-04 00:00:00,568.01,563.05,570.25,565.71,36166390
2016-04-05 00:00:00,565.59,565.37,570.43,570.43,32931440
2016-04-06 00:00:00,571.47,569.4,576.4,576.4,29250780
2016-04-07 00:00:00,577.88,575.09,580.37,579.28,37795160
2016-04-08 00:00:00,578.43,576.68,581.39,578.97,35500680
2016-04-11 00:00:00,580.79,578.97,588.42,586.78,46007230
2016-04-12 00:00:00,588.73,584.75,590.22,587.47,48924080
2016-04-13 00:00:00,587.94,582.4,589.03,584.63,42440850
2016-04-14 00:00:00,582.4,582.4,591.64,586.21,39084410
2016-04-15 00:00:00,586.27,584.47,591.76,584.47,33335290
2016-04-19 00:00:00,584.14,575.06,584.47,575.06,38488770
2016-04-20 00:00:00,575.42,572.14,578.65,575.35,40303610
2016-04-21 00:00:00,578.09,575.35,584.37,582.76,33751240
2016-04-22 00:00:00,582.43,581.72,595.48,595.38,44774310
2016-04-25 00:00:00,599.85,594.16,604.12,594.16,47011590
2016-04-26 00:00:00,593.35,593.35,601.27,601.27,58764550
2016-04-27 00:00:00,603.93,593.93,603.93,597.43,57830450
2016-04-28 00:00:00,597.87,593.46,600.36,595.63,33519350
2016-04-29 00:00:00,595.5,595.19,603.04,601.25,41004450
2016-05-04 00:00:00,600.63,597.4,606.88,602.57,53000870
2016-05-05 00:00:00,603.68,602.57,609.59,604.69,43704920
2016-05-06 00:00:00,604.96,604.69,610.19,607.55,38018650
2016-05-09 00:00:00,610.78,604.24,612.82,604.24,39065150
2016-05-10 00:00:00,601.23,597.91,605.37,604.56,40947790
2016-05-11 00:00:00,606.32,604.25,611.96,611.96,37768550
2016-05-12 00:00:00,613.32,611.39,615.57,612.04,28991120
2016-05-13 00:00:00,612.64,608.67,615.33,609.97,39461980
2016-05-16 00:00:00,612.03,608.96,615.89,615.17,33326610
2016-05-17 00:00:00,619.24,617.11,625.12,622.93,48925270
2016-05-18 00:00:00,625.18,622.71,628.3,623.92,42229940
2016-05-19 00:00:00,623.92,620.11,625.99,621.13,44205580
2016-05-20 00:00:00,621.34,615.91,623.19,616.4,35392800
2016-05-23 00:00:00,616.81,612.43,617.39,614.45,24717400
2016-05-24 00:00:00,616.33,611.94,616.45,614.62,33863250
2016-05-25 00:00:00,614.91,612.74,618.61,612.74,38580820
2016-05-26 00:00:00,613.05,607.16,615.94,607.16,31598350
2016-05-27 00:00:00,607.21,605.16,612.66,611.0,29541940
2016-05-30 00:00:00,612.4,611.0,617.43,616.73,36137970
2016-05-31 00:00:00,618.91,616.73,621.3,617.52,37020710
2016-06-01 00:00:00,617.69,617.02,620.19,619.38,35111370
2016-06-02 00:00:00,619.14,618.1,622.88,621.18,43213170
2016-06-03 00:00:00,622.07,619.15,622.65,621.05,40278770
2016-06-06 00:00:00,620.61,615.91,622.23,618.88,42669780
2016-06-07 00:00:00,620.96,618.88,624.01,624.01,38924170
2016-06-08 00:00:00,624.83,624.01,632.6,630.09,45578480
2016-06-09 00:00:00,630.34,627.29,631.73,630.66,38389840
2016-06-10 00:00:00,630.55,628.4,634.07,629.27,50137570
2016-06-13 00:00:00,626.68,620.36,629.27,621.75,40155800
2016-06-14 00:00:00,620.01,617.71,625.36,625.36,29924290
2016-06-15 00:00:00,624.66,621.06,625.8,624.19,37319700
2016-06-16 00:00:00,625.02,622.54,627.46,622.54,45734420
2016-06-17 00:00:00,621.15,615.39,622.54,615.75,80070280
2016-06-20 00:00:00,615.98,615.75,624.79,624.19,36747990
2016-06-21 00:00:00,627.16,624.19,631.02,626.97,40127220
2016-06-22 00:00:00,626.53,623.76,628.26,624.18,30458160
2016-06-23 00:00:00,623.71,623.09,627.61,626.5,36642430
2016-06-24 00:00:00,625.8,591.44,626.5,612.69,111980010
2016-06-27 00:00:00,609.64,601.71,614.42,614.42,38475490
2016-06-28 00:00:00,612.52,612.0,616.51,614.31,30146410
2016-06-29 00:00:00,616.09,614.31,622.43,621.39,46980010
2016-06-30 00:00:00,623.98,621.39,626.9,621.79,34652930
2016-07-01 00:00:00,621.79,621.79,630.61,626.34,40594650
2016-07-04 00:00:00,629.19,626.34,634.23,633.57,51257820
2016-07-05 00:00:00,636.57,633.57,641.86,636.27,53354700
2016-07-06 00:00:00,632.8,630.21,638.29,636.18,42782450
2016-07-07 00:00:00,639.9,636.18,645.01,644.52,44291280
2016-07-08 00:00:00,645.21,639.67,648.73,643.56,48033380
2016-07-11 00:00:00,643.77,633.89,648.37,636.02,51212010
2016-07-12 00:00:00,637.69,633.5,641.58,641.58,47502400
2016-07-13 00:00:00,645.04,641.58,657.66,656.89,65837350
2016-07-14 00:00:00,657.05,651.14,664.43,651.14,65684480
2016-07-15 00:00:00,651.14,649.54,656.73,653.63,49963550
2016-07-18 00:00:00,653.82,652.51,662.41,662.29,52273180
2016-07-19 00:00:00,664.82,647.33,665.11,654.17,53469680
2016-07-20 00:00:00,654.45,645.15,654.49,645.15,49362910
2016-07-21 00:00:00,647.51,642.22,650.12,643.16,38448740
2016-07-22 00:00:00,642.19,626.4,643.16,634.34,75634190
2016-07-25 00:00:00,636.37,631.18,638.17,633.21,35569400
2016-07-26 00:00:00,633.57,627.97,636.03,634.68,35707140
2016-07-27 00:00:00,634.67,634.42,640.41,639.63,50115660
2016-07-28 00:00:00,639.58,636.61,644.33,644.33,51213880
2016-07-29 00:00:00,644.0,639.11,645.39,639.17,42971430
2016-08-01 00:00:00,642.04,633.42,642.04,635.41,37305420
2016-08-02 00:00:00,631.09,620.85,635.41,623.16,63860160
2016-08-03 00:00:00,620.86,616.53,622.4,619.8,34005000
2016-08-04 00:00:00,620.42,617.41,626.79,617.41,43575850
2016-08-05 00:00:00,615.06,608.84,617.41,615.06,51706330
2016-08-08 00:00:00,615.06,609.21,616.97,614.65,36306770
2016-08-09 00:00:00,614.16,614.16,621.88,621.43,36456730
2016-08-10 00:00:00,621.18,621.18,633.39,632.86,50254560
2016-08-11 00:00:00,634.27,632.86,645.1,645.1,65385350
2016-08-12 00:00:00,650.55,638.1,652.87,641.11,56880440
2016-08-15 00:00:00,640.59,639.08,645.69,645.66,56928330
2016-08-16 00:00:00,645.66,645.48,650.45,646.44,55429570
2016-08-17 00:00:00,648.34,645.53,650.98,650.82,53901010
2016-08-18 00:00:00,653.36,646.59,656.33,652.87,52775680
2016-08-19 00:00:00,657.39,652.87,659.43,654.42,46597340
2016-08-22 00:00:00,654.43,647.46,655.33,647.46,52649650
2016-08-23 00:00:00,643.9,642.5,651.19,650.92,41297430
2016-08-24 00:00:00,651.83,650.21,656.93,650.95,37971740
2016-08-25 00:00:00,650.95,646.71,650.95,649.06,42327060
2016-08-26 00:00:00,652.64,649.06,659.34,656.71,49771730
2016-08-29 00:00:00,660.07,656.23,666.02,656.23,45933020
2016-08-30 00:00:00,655.39,654.66,661.2,661.2,36227890
2016-08-31 00:00:00,662.41,661.2,666.7,665.25,45275130
2016-09-01 00:00:00,665.2,655.28,665.25,659.09,40971360
2016-09-05 00:00:00,660.24,652.13,661.13,655.08,50626120
2016-09-06 00:00:00,656.06,655.08,659.27,656.02,37876630
2016-09-07 00:00:00,655.19,647.47,656.02,654.79,39075430
2016-09-08 00:00:00,654.53,654.38,661.54,659.25,56183480
2016-09-09 00:00:00,662.04,657.64,663.68,658.66,41911660
2016-09-12 00:00:00,657.61,646.87,657.61,651.63,36825290
2016-09-13 00:00:00,650.41,647.33,653.85,651.8,34874810
2016-09-14 00:00:00,651.15,646.93,652.5,646.93,43484990
2016-09-15 00:00:00,646.37,644.08,649.97,645.02,44216500
2016-09-16 00:00:00,642.29,639.37,645.72,639.37,112809150
2016-09-19 00:00:00,639.37,639.37,648.83,648.83,52585110
2016-09-20 00:00:00,648.77,643.6,653.66,653.66,47262570
2016-09-21 00:00:00,653.67,652.62,658.05,657.44,59216090
2016-09-22 00:00:00,657.44,657.44,665.27,662.31,51576940
2016-09-23 00:00:00,662.23,660.85,664.31,664.31,36179520
2016-09-26 00:00:00,662.79,661.71,666.9,666.1,35712190
2016-09-27 00:00:00,665.3,664.47,671.21,671.21,55297970
2016-09-28 00:00:00,670.32,667.72,672.92,669.17,52729160
2016-09-29 00:00:00,671.39,668.34,674.11,670.3,46358070
2016-09-30 00:00:00,670.3,665.65,670.55,668.44,50608970
2016-10-03 00:00:00,668.47,660.29,670.52,662.42,51795630
2016-10-04 00:00:00,661.77,657.44,665.53,661.89,54611720
2016-10-05 00:00:00,663.56,661.76,665.98,663.95,53091590
2016-10-06 00:00:00,665.23,663.12,667.15,663.12,68399400
2016-10-07 00:00:00,665.31,654.05,666.33,657.54,53091820
2016-10-10 00:00:00,657.58,647.17,657.92,647.25,50345330
2016-10-11 00:00:00,649.08,641.45,654.88,654.88,62447050
2016-10-12 00:00:00,655.03,652.71,658.02,653.25,46555780
2016-10-13 00:00:00,651.64,649.63,658.49,658.29,48007230
2016-10-14 00:00:00,656.92,656.89,662.05,657.59,54676060
2016-10-17 00:00:00,657.08,650.46,657.81,650.46,45874640
2016-10-18 00:00:00,649.08,647.77,653.87,653.32,43308560
2016-10-19 00:00:00,654.45,653.32,660.77,659.39,53926200
2016-10-20 00:00:00,661.11,655.75,661.2,657.15,48899000
2016-10-21 00:00:00,657.38,653.71,658.77,655.17,40155700
2016-10-24 00:00:00,654.17,648.29,655.17,648.29,35941170
2016-10-25 00:00:00,645.32,640.03,648.29,644.91,48466920
2016-10-26 00:00:00,644.91,639.07,645.25,641.81,34320760
2016-10-27 00:00:00,641.42,640.13,644.18,644.18,39581260
2016-10-28 00:00:00,643.66,642.82,649.31,649.27,52986100
2016-10-31 00:00:00,649.28,644.22,649.28,644.22,62958340
2016-11-01 00:00:00,643.26,641.4,644.7,643.05,56537580
2016-11-02 00:00:00,641.56,636.54,643.05,636.54,74559850
2016-11-03 00:00:00,634.28,627.9,636.54,632.81,61746600
2016-11-04 00:00:00,632.39,631.8,634.5,632.54,34044200
2016-11-07 00:00:00,633.03,632.54,639.98,639.91,43893670
2016-11-08 00:00:00,640.0,639.91,643.43,642.01,32641270
2016-11-09 00:00:00,641.84,620.35,642.01,635.42,69094570
2016-11-10 00:00:00,640.96,635.42,642.88,641.9,49781590
2016-11-11 00:00:00,641.8,639.88,642.9,642.0,49785060
2016-11-14 00:00:00,640.06,634.13,642.24,634.13,59746470
2016-11-15 00:00:00,636.01,634.13,639.38,637.51,50757950
2016-11-16 00:00:00,638.0,637.51,641.21,638.72,49700950
2016-11-17 00:00:00,638.7,635.32,639.16,636.02,58779840
2016-11-18 00:00:00,635.63,632.45,636.61,634.35,41885900
2016-11-21 00:00:00,635.82,634.35,638.87,638.87,46481070
2016-11-22 00:00:00,638.29,638.29,643.8,643.76,51291800
2016-11-23 00:00:00,643.82,643.6,649.65,647.59,46660940
2016-11-24 00:00:00,650.52,645.36,651.55,647.47,55471700
2016-11-25 00:00:00,648.82,641.7,648.82,643.38,51753210
2016-11-28 00:00:00,640.58,628.48,643.38,630.62,42236760
2016-11-29 00:00:00,630.62,623.32,632.89,625.78,53866760
2016-11-30 00:00:00,626.68,622.12,632.9,631.89,64011210
2016-12-01 00:00:00,633.63,631.55,636.43,631.55,48280020
2016-12-02 00:00:00,631.81,628.68,632.3,629.64,49523800
2016-12-05 00:00:00,628.6,625.32,629.85,625.32,39450670
2016-12-06 00:00:00,625.68,614.23,626.15,616.26,57836920
2016-12-07 00:00:00,614.64,614.1,617.22,615.0,50497620
2016-12-08 00:00:00,619.03,615.0,620.23,619.45,36170480
2016-12-09 00:00:00,620.48,617.29,621.86,619.64,30764500
2016-12-12 00:00:00,616.5,612.24,619.64,612.83,44371980
2016-12-13 00:00:00,612.52,606.07,612.83,606.71,49880520
