date,open,high,low,close,volume
2016-07-05,4017,4067,3997,4007,4927570
2016-07-06,3997,4087,3967,4087,4957280
2016-07-07,4177,4286,4137,4266,3680720
2016-07-08,4286,4306,4177,4256,5754320
2016-07-11,4256,4276,4037,4037,5163140
2016-07-12,4067,4127,4007,4097,5547040
2016-07-13,4137,4186,4137,4147,3746150
2016-07-14,4157,4167,4007,4007,5141750
2016-07-15,3997,4057,3917,4047,3726150
2016-07-18,4047,4266,4037,4216,5985260
2016-07-19,4286,4286,4087,4186,4442630
2016-07-20,4177,4206,4097,4097,2728420
2016-07-21,4107,4167,4087,4107,2884960
2016-07-22,4087,4087,3887,4007,5190610
2016-07-25,4047,4117,3997,4077,3766690
2016-07-26,4077,4216,4057,4216,4989480
2016-07-27,4286,4326,4226,4306,7309600
2016-07-28,4316,4466,4316,4446,5902350
2016-07-29,4456,4466,4386,4436,6189170
2016-08-01,4446,4446,4336,4396,4652710
2016-08-02,4346,4366,4256,4256,6370060
2016-08-03,4236,4306,4226,4306,3050500
2016-08-04,4346,4356,4246,4246,3081510
2016-08-05,4236,4296,4206,4296,4794470
2016-08-08,4306,4336,4256,4266,1978940
2016-08-09,4256,4316,4256,4316,2351520
2016-08-10,4336,4585,4336,4515,5703740
2016-08-11,4515,4605,4515,4585,3931110
2016-08-12,4685,4705,4555,4565,4563390
2016-08-15,4565,4615,4545,4615,4573000
2016-08-16,4655,4745,4635,4685,3597400
2016-08-17,4695,4884,4695,4844,4700970
2016-08-18,4894,4954,4844,4864,4116040
2016-08-19,4874,4904,4804,4804,3656710
2016-08-22,4795,4854,4785,4834,2748960
2016-08-23,4824,4914,4824,4914,3521490
2016-08-24,4954,5034,4874,4884,5811280
2016-08-25,5014,5085,4990,5085,5867250
2016-08-26,5085,5097,5026,5038,2303950
2016-08-29,5026,5050,4908,4908,4916380
2016-08-30,4872,4967,4837,4955,3069560
2016-08-31,5002,5073,4990,5061,3023220
2016-09-01,5061,5061,4990,5014,2283700
2016-09-05,5038,5050,4955,4967,3626000
2016-09-06,4990,5050,4979,5002,3353490
2016-09-07,5002,5203,4955,5203,4529030
2016-09-08,5203,5345,5156,5310,5541710
2016-09-09,5310,5322,5215,5239,2978500
2016-09-12,5186,5191,5079,5085,3209760
2016-09-13,5085,5215,5085,5168,3410530
2016-09-14,5126,5197,5126,5156,1433230
2016-09-15,5132,5262,5132,5227,3018930
2016-09-16,5227,5286,5209,5262,9026300
2016-09-19,5322,5434,5310,5392,4311630
2016-09-20,5357,5404,5316,5375,3028200
2016-09-21,5369,5463,5322,5392,2996420
2016-09-22,5452,5523,5404,5463,4309820
2016-09-23,5463,5487,5428,5428,3065270
2016-09-26,5416,5469,5339,5434,2874560
2016-09-27,5428,5481,5416,5469,3471140
2016-09-28,5499,5558,5469,5523,3327970
2016-09-29,5523,5558,5463,5487,3445480
2016-09-30,5446,5499,5392,5404,7055060
2016-10-03,5404,5440,5262,5262,6696480
2016-10-04,5227,5298,5097,5197,12594180
2016-10-05,5203,5227,5150,5156,4993350
2016-10-06,5144,5168,5032,5073,5642520
2016-10-07,5073,5121,4789,4860,12092340
2016-10-10,4849,4860,4636,4636,5932030
2016-10-11,4647,4955,4647,4955,8816090
2016-10-12,4990,5038,4801,4825,6287140
2016-10-13,4754,4914,4695,4884,4735200
2016-10-14,4849,4931,4778,4778,4372760
2016-10-17,4754,4825,4707,4707,2726800
2016-10-18,4683,4819,4683,4813,3936870
2016-10-19,4849,4955,4819,4878,3624200
2016-10-20,4896,4919,4837,4866,1596170
2016-10-21,4860,4896,4837,4849,2218550
2016-10-24,4849,4872,4754,4754,2876450
2016-10-25,4754,4766,4642,4683,3373480
2016-10-26,4683,4724,4618,4677,2550830
2016-10-27,4683,4701,4642,4677,1633800
2016-10-28,4677,4860,4677,4825,3415950
2016-10-31,4860,4860,4754,4819,2216260
2016-11-01,4789,4866,4778,4778,1519710
2016-11-02,4778,4778,4671,4671,2809280
2016-11-03,4671,4671,4594,4647,3416740
2016-11-04,4671,4707,4659,4683,1521270
2016-11-07,4724,4872,4695,4860,4122990
2016-11-08,4884,4943,4872,4908,4669020
2016-11-09,4908,4908,4671,4843,9411610
2016-11-10,4943,4949,4902,4908,3802720
2016-11-11,4872,4896,4825,4843,3408550
2016-11-14,4825,4896,4819,4872,3990070
2016-11-15,4872,5002,4872,4967,4588760
2016-11-16,4967,5044,4955,4979,4225640
2016-11-17,4967,5020,4931,4943,3054490
2016-11-18,4931,4973,4872,4884,3101710
2016-11-21,4896,4967,4860,4967,3303700
2016-11-22,5014,5020,4943,4955,3014150
2016-11-23,4955,5002,4919,4925,2206150
2016-11-24,4943,4996,4919,4931,2522970
2016-11-25,4967,4990,4919,4937,3239970
2016-11-28,4931,4937,4789,4813,3054300
2016-11-29,4813,4837,4754,4772,2916960
2016-11-30,4760,5026,4754,4979,6140310
